official_sk,last_name,gov_type,num_officials,id,valid_from,name_formal,links,valid_to,chamber_id,party,chamber_type,first_name,city,district_sk,district_id,state
29861,Lupinacci,STATE,1,192762,2013-01-01 00:00:00+00,New York State Assembly,#,2018-01-02 00:00:00+00,2473,Republican,LOWER,Chad,,753444,000000000010,NY
173713,Larkin,LOCAL,1,177209,2014-01-01 00:00:00+00,Yonkers City Council,#,2018-01-01 00:00:00+00,4427,,LOWER,John,Yonkers,858723,6,NY
8749,Lancman,STATE,0,8749,2011-01-01 00:00:00+00,New York State Assembly,190155,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Rory,,7613,000000000025,NY
685,Gallagher,LOCAL,0,685,0001-01-01 00:00:00+00,New York City Council,#,2009-12-31 00:00:00+00,1337,Republican,LOWER,Dennis,New York,1045,000000000030,NY
4192,Cook,STATE,0,4192,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Vivian,,7612,000000000032,NY
14941,Cahill,STATE,1,193848,2013-01-01 00:00:00+00,New York State Assembly,#,2019-01-01 00:00:00+00,2473,Democrat,LOWER,Kevin,,753471,000000000103,NY
1906,McLaughlin,STATE,0,1906,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Steve,,7514,000000000108,NY
122765,VACANT,STATE,1,127933,2015-11-30 00:00:00+00,New York State Assembly,#,2016-05-03 00:00:00+00,2473,,LOWER,VACANT,,753547,000000000065,NY
8905,Lanza,STATE,1,194312,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Republican,UPPER,Andrew,,753624,000000000024,NY
3845,Sayward,STATE,0,3845,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Republican,LOWER,Teresa,,7523,000000000113,NY
16727,Maziarz,STATE,1,62443,2013-01-01 00:00:00+00,New York State Senate,#,2015-01-01 00:00:00+00,4502,Republican,UPPER,George,,753615,000000000062,NY
4030,Goldfeder,STATE,0,20960,2011-09-13 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Phillip,,7620,000000000023,NY
9666,Fields,STATE,0,9666,2011-01-01 00:00:00+00,New York State Assembly,#,0001-01-02 00:00:00+00,2473,Democrat,LOWER,Ginny,,7570,000000000005,NY
121281,Clifford,LOCAL,1,200534,2016-01-01 00:00:00+00,Rochester City Council,#,2020-01-01 00:00:00+00,4292,,LOWER,Molly,Rochester,393433,Northwest,NY
7379,Breslin,STATE,1,194422,2013-01-01 00:00:00+00,New York State Senate,#,2019-01-01 00:00:00+00,4502,Democrat,UPPER,Neil,,753646,000000000044,NY
14892,Titus,STATE,0,14892,2011-01-01 00:00:00+00,New York State Assembly,#,2013-01-01 00:00:00+00,2473,Democrat,LOWER,Michele,,7621,000000000031,NY
109735,VACANT,LOCAL,1,121960,2015-05-30 00:00:00+00,New York City Council,#,2015-11-10 00:00:00+00,1337,,LOWER,VACANT,New York,758848,23,NY
5261,Driscoll,LOCAL,0,5261,0001-01-01 00:00:00+00,Syracuse Mayor,#,2009-12-31 00:00:00+00,4311,,EXEC,Matthew,Syracuse,296,SYRACUSE,NY
578,Amedore,STATE,1,199663,2015-01-01 00:00:00+00,New York State Senate,578,2019-01-01 00:00:00+00,4502,Republican,UPPER,George,,753593,000000000046,NY
114423,VACANT,STATE,1,121967,2015-07-24 00:00:00+00,New York State Senate,#,2015-11-03 00:00:00+00,4502,,UPPER,VACANT,,753613,000000000019,NY
